"campaign","group","year","season","unit","subunit","site","factor","proximity","habitat","lon","lat","date","effort_time","datetime","species_latin","rad1","rad2","rad3","rad4","total","comments"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Carduelis chloris",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Accipiter nisus",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Sylvia melanocephala",0,2,2,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Streptopelia decaocto",1,3,3,1,8,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Streptopelia turtur",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Alectoris chukar",0,0,0,4,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Parus major",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92544,31.66774,2014-06-16,"10 min",NA,"Garrulus glandarius",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Turdus merula",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Streptopelia turtur",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Sylvia melanocephala",1,2,1,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Streptopelia decaocto",2,4,1,1,8,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Muscicapa striata",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Garrulus glandarius",0,0,2,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Corvus cornix",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.9174,31.6654,2014-06-16,"10 min",NA,"Carduelis carduelis",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Parus major",1,2,1,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Turdus merula",0,2,0,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Streptopelia decaocto",0,5,3,3,11,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Streptopelia turtur",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Garrulus glandarius",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Muscicapa striata",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Carduelis chloris",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89349,31.51245,2014-05-20,"10 min",NA,"Sylvia melanocephala",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Streptopelia decaocto",0,3,2,2,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Garrulus glandarius",0,0,1,1,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Corvus cornix",0,0,1,3,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Turdus merula",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Lanius nubicus",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Hippolais pallida",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Carduelis carduelis",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89496,31.50752,2014-05-20,"10 min",NA,"Hirundo daurica",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Parus major",1,2,2,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Sylvia melanocephala",1,1,3,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Streptopelia decaocto",0,5,3,2,10,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Turdus merula",0,2,2,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Carduelis chloris",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Amatzia",NA,NA,NA,34.89826,31.5144,2014-05-20,"10 min",NA,"Streptopelia turtur",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Turdoides squamiceps",4,0,0,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Streptopelia decaocto",2,4,1,2,9,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Passer domesticus",0,7,0,0,7,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Pycnonotus xanthopygos",1,3,0,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Stigmatopelia senegalensis",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Nectarinia osea",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Corvus cornix",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Prinia gracilis",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.46664,30.79243,2014-07-21,"10 min",NA,"Hippolais pallida",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.48655,30.80379,2014-04-14,"10 min",NA,"Buteo buteo",0,0,0,1,1,"טרמיקה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.48655,30.80379,2014-04-14,"10 min",NA,"Ammomanes deserti",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.48655,30.80379,2014-04-14,"10 min",NA,"Ciconia ciconia",0,0,0,50,50,"טרמיקה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Falco tinnunculus",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Galerida cristata",0,2,2,3,7,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Corvus ruficollis",0,0,2,0,2,"תעופה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Ammomanes deserti",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Sylvia conspicillata",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46739,30.80698,2014-04-14,"10 min",NA,"Lanius meridionalis",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.47405,30.77549,2014-04-14,"10 min",NA,"Ammomanes deserti",0,3,1,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.47405,30.77549,2014-04-14,"10 min",NA,"Oenanthe deserti",0,0,0,1,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.47405,30.77549,2014-04-14,"10 min",NA,"Streptopelia decaocto",0,1,4,2,7,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.47405,30.77549,2014-04-14,"10 min",NA,"Galerida cristata",0,2,1,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.47405,30.77549,2014-04-14,"10 min",NA,"Alectoris chukar",0,0,6,0,6,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Lanius senator",0,1,0,0,1,"זכר שר"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Galerida cristata",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Streptopelia decaocto",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Lanius meridionalis",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Passer hispaniolensis",5,20,50,50,125,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Hirundo rustica",2,0,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Pandion haliaetus",0,1,0,0,1,"נדידה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Aquila pomarina",0,1,0,0,1,"נדידה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Wadi",34.46572,30.77995,2014-04-14,"10 min",NA,"Buteo buteo",0,1,0,0,1,"נדידה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47197,30.78523,2014-04-14,"10 min",NA,"Streptopelia decaocto",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47197,30.78523,2014-04-14,"10 min",NA,"Passer domesticus",5,10,2,0,17,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47197,30.78523,2014-04-14,"10 min",NA,"Columba livia (domesticus)",0,4,0,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47197,30.78523,2014-04-14,"10 min",NA,"Stigmatopelia senegalensis",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47241,30.78967,2014-04-14,"10 min",NA,"Stigmatopelia senegalensis",0,2,2,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47241,30.78967,2014-04-14,"10 min",NA,"Streptopelia decaocto",4,8,3,0,15,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47241,30.78967,2014-04-14,"10 min",NA,"Passer domesticus",0,20,5,0,25,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47241,30.78967,2014-04-14,"10 min",NA,"Galerida cristata",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47241,30.78967,2014-04-14,"10 min",NA,"Pycnonotus xanthopygos",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Streptopelia decaocto",0,2,0,3,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Galerida cristata",1,0,2,1,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Prinia gracilis",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Lanius meridionalis",0,0,1,1,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Scotocerca inquieta",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Far","Slope",34.465,30.80236,2014-04-14,"10 min",NA,"Sylvia conspicillata",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Streptopelia decaocto",2,1,3,7,13,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Pycnonotus xanthopygos",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Passer domesticus",0,0,10,5,15,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Ammomanes deserti",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Columba livia (domesticus)",0,0,6,0,6,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Galerida cristata",0,3,0,2,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Ezuz","Settlements","Near","Slope",34.47193,30.79429,2014-04-14,"10 min",NA,"Stigmatopelia senegalensis",0,0,2,1,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Streptopelia turtur",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Streptopelia decaocto",0,2,4,0,6,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Lanius meridionalis",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Erythropygia galactotes",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Hippolais pallida",0,2,1,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Galerida cristata",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Alectoris chukar",0,0,0,4,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Ammoperdix heyi",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Scotocerca inquieta",0,4,0,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Prinia gracilis",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Oenanthe lugens",0,0,1,1,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Hirundo obsoleta",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Ammomanes deserti",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.82392,30.86775,2014-05-13,"10 min",NA,"Onychognathus tristramii",0,0,0,13,13,"תעופה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Ammomanes deserti",2,2,3,0,7,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Galerida cristata",0,0,2,1,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Streptopelia decaocto",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Pycnonotus xanthopygos",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Turdoides squamiceps",0,0,5,0,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Bucanetes githagineus",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.83072,30.86523,2014-05-13,"10 min",NA,"Cercomela melanura",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Ammomanes deserti",0,2,1,2,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Lanius meridionalis",0,0,4,0,4,"משפחה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Galerida cristata",0,2,2,1,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Oenanthe lugens",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Alectoris chukar",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Slope",34.81018,30.89014,2014-05-13,"10 min",NA,"Scotocerca inquieta",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Carduelis chloris",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Galerida cristata",1,1,2,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Lanius meridionalis",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Prinia gracilis",0,0,4,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Falco tinnunculus",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Erythropygia galactotes",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Streptopelia decaocto",0,2,4,1,7,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84463,30.90668,2014-05-13,"10 min",NA,"Streptopelia turtur",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Hirundo obsoleta",0,0,4,0,4,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Ammomanes deserti",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Galerida cristata",0,2,1,2,5,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Streptopelia decaocto",0,2,1,3,6,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Corvus ruficollis",0,0,2,0,2,"תעופה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Oenanthe lugens",0,0,4,0,4,"משפחה"
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Cercomela melanura",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Negev Highlands",NA,"Merhav Am","Settlements","Far","Wadi",34.84315,30.87666,2014-05-13,"10 min",NA,"Onychognathus tristramii",0,0,3,0,3,"תעופה"
